,sptr,accession,organism,Gene Name,length,PE Score
39305,tr,A0A2I3BQJ7,Mus musculus ,Vmn1r6 ,281,3
39306,tr,Q8R2D9,Mus musculus ,Vmn1r32 ,302,2
39307,tr,Q80UK5,Mus musculus ,Serpinb9f ,377,2
39308,tr,A0A2R8VKL9,Mus musculus ,Gfus ,128,1
39309,tr,Q545K5,Mus musculus ,Rbm3 ,153,1
39310,tr,Q9DAV8,Mus musculus ,Prl8a1 ,240,2
39311,tr,O88245,Mus musculus ,Gm10139 ,57,2
39312,tr,Q9DAQ3,Mus musculus ,1700003F12Rik ,197,2
39313,tr,Q8VF31,Mus musculus ,Olfr460 ,314,2
39314,tr,Q3UQ19,Mus musculus ,Phactr2 ,563,1
39315,tr,Q3UJH4,Mus musculus ,Rhox5 ,210,1
39316,tr,D3Z3Y7,Mus musculus ,Plekha4 ,779,4
39317,tr,Q14BV7,Mus musculus ,Acbd6 ,282,2
39318,tr,Q9WVJ7,Mus musculus ,Klrc2 ,213,2
39319,tr,B2RVZ0,Mus musculus ,Klk12 ,247,2
39320,tr,Q3USX5,Mus musculus ,Irak4 ,453,1
39321,tr,A2RSX9,Mus musculus ,Arfip1 ,341,1
39322,tr,Q80UM8,Mus musculus ,Elf2 ,87,2
39323,tr,A0A494BA14,Mus musculus ,Vmn1r207 ,312,3
39324,tr,Q7TR17,Mus musculus ,Olfr1182 ,305,3
39325,tr,Q7M6X2,Mus musculus ,Zfp874b ,447,1
39326,tr,L7N1Y5,Mus musculus ,Olfr741 ,311,3
39327,tr,A0A1B1ZGB0,Mus musculus ,Klra9 ,45,2
39328,tr,Q3U4W8,Mus musculus ,Usp5 ,835,1
39329,tr,Q8VGH0,Mus musculus ,Olfr1378 ,315,3
39330,tr,Q8VG88,Mus musculus ,Olfr39 ,311,3
39331,tr,Q8VHE2,Mus musculus ,Lats2 ,176,2
39332,tr,B9EJ54,Mus musculus ,Nup205 ,2008,1
39333,tr,G3XA34,Mus musculus ,Zfp316 ,1017,1
39334,tr,Q9D8L9,Mus musculus ,Ccnd2 ,156,1
39335,tr,B7FAU1,Mus musculus ,Rph3al ,99,4
39336,tr,Q3TSU5,Mus musculus ,Man2a2 ,583,1
39337,tr,B5B2Q6,Mus musculus ,Nfatc2 ,477,2
39338,tr,Q4FZH7,Mus musculus ,Erh ,104,1
39339,tr,B2KFD2,Mus musculus ,Resf1 ,1521,2
39340,tr,Q8VFS6,Mus musculus ,Olfr444 ,310,3
39341,tr,Q545F5,Mus musculus ,Atp5e ,52,1
39342,tr,Q3UGY7,Mus musculus ,Fbxo41 ,873,1
39343,tr,Q9D5M9,Mus musculus ,4930412O13Rik ,106,2
39344,tr,E9Q8M2,Mus musculus ,Olfr432 ,312,3
39345,tr,Q99N15,Mus musculus ,Hsd17b10 ,261,1
39346,tr,Q3TM70,Mus musculus ,Ehd4 ,541,1
39347,tr,A0A1B0GSN5,Mus musculus ,Olfr671 ,317,3
39348,tr,Q8VCA2,Mus musculus ,Alg12 ,385,1
39349,tr,J3QPV5,Mus musculus ,Gm21822 ,180,4
39350,tr,A0A2I3BQ17,Mus musculus ,Vmn1r39 ,268,3
39351,tr,Q5EBJ2,Mus musculus ,Gm10375 ,169,2
39352,tr,Q9D4I8,Mus musculus ,Ubqln5 ,510,1
39353,tr,D6Q0F6,Mus musculus ,Dync1i2 ,650,2
39354,tr,Q91VL0,Mus musculus ,Bnip2 ,314,1
39355,tr,Q8C1C2,Mus musculus ,Gfm2 ,543,1
39356,tr,Q9DAY7,Mus musculus ,Med8 ,234,1
39357,tr,Q31631,Mus musculus ,H2-DMb1 ,261,2
39358,tr,Q497E4,Mus musculus ,Actc1 ,377,2
39359,tr,B0G0Y0,Mus musculus ,Kif26b ,389,2
39360,tr,Q6XL63,Mus musculus ,BC048679 ,115,2
39361,tr,Q8BKQ3,Mus musculus ,Spock1 ,439,1
39362,tr,A2RSP0,Mus musculus ,Cldn14 ,239,2
39363,tr,J3KMT3,Mus musculus ,Gm6882 ,313,3
39364,tr,Q8VFS5,Mus musculus ,Olfr441 ,310,3
39365,tr,Q9CQ11,Mus musculus ,Ly6m ,111,2
39366,tr,S4R1G6,Mus musculus ,Rsrc2 ,75,1
39367,tr,Q548V9,Mus musculus ,Cxcl10 ,98,2
39368,tr,Q8BH17,Mus musculus ,Vwa3b ,343,1
39369,tr,A0A0U1RNW8,Mus musculus ,Sox6 ,828,1
39370,tr,Q8R290,Mus musculus ,Vmn1r74 ,304,3
39371,tr,Q8BV89,Mus musculus ,Bricd5 ,174,2
39372,tr,Q8BLB2,Mus musculus ,B230307C23Rik ,64,2
39373,tr,Q3TNA0,Mus musculus ,Cyp4b1 ,511,1
39374,tr,Q542M8,Mus musculus ,Gjb5 ,271,2
39375,tr,Q5FWX6,Mus musculus ,Prkd3 ,890,1
39376,tr,Q5SZ30,Mus musculus ,Prss16 ,509,2
39377,tr,A0A0J9YV99,Mus musculus ,Slc37a3 ,156,4
39378,tr,A0N1R6,Mus musculus ,No Name,134,2
39379,tr,Q925K6,Mus musculus ,Adra2b ,448,1
39380,tr,Q0VG51,Mus musculus ,Cytl1 ,140,2
39381,tr,Q8VFQ9,Mus musculus ,Olfr1138 ,311,3
39382,tr,Q8BG37,Mus musculus ,Prdx6b ,224,1
39383,tr,Q14BP7,Mus musculus ,4930402F06Rik ,301,2
39384,tr,Q8K0D9,Mus musculus ,Zfp60 ,704,1
39385,tr,Q99LH8,Mus musculus ,Tacc3 ,637,1
39386,tr,Q8BJZ7,Mus musculus ,Thyn1 ,167,1
39387,tr,Q545H3,Mus musculus ,Timm17b ,172,1
39388,tr,Q3V403,Mus musculus ,Sipa1 ,693,1
39389,tr,Q3UW50,Mus musculus ,Gm27235 ,83,2
39390,tr,A6H6K1,Mus musculus ,Aspn ,373,1
39391,tr,Q9D7F1,Mus musculus ,Art1 ,101,2
39392,tr,I6L9J1,Mus musculus ,Cdh22 ,408,1
39393,tr,Q99K73,Mus musculus ,Nrf1 ,534,1
39394,tr,Q3U5N4,Mus musculus ,Adprh ,362,1
39395,tr,A2RSH1,Mus musculus ,Pde4d ,747,2
39396,tr,Q7TQT0,Mus musculus ,Olfr1386 ,309,2
39397,tr,Q8VEX8,Mus musculus ,Olfr809 ,328,2
39398,tr,Q923Q8,Mus musculus ,Olfr114 ,312,2
39399,tr,Q540D7,Mus musculus ,Akr1a1 ,325,1
39400,tr,Q8CBE0,Mus musculus ,4933431E20Rik ,113,2
39401,tr,Q8C9C8,Mus musculus ,Ermard ,175,2
39402,tr,Q3UZG1,Mus musculus ,Trpc6 ,852,1
39403,tr,Q8VF25,Mus musculus ,Olfr127 ,323,2
39404,tr,Q78Y72,Mus musculus ,Ceacam14 ,263,1
39405,tr,Q8VF10,Mus musculus ,Olfr1312 ,317,3
39406,tr,Q9EPV7,Mus musculus ,9530002B09Rik ,135,2
39407,tr,Q3V346,Mus musculus ,Lrp2 ,426,1
39408,tr,Q4FZI4,Mus musculus ,Tcl1b2 ,117,2
39409,tr,Q9D4S4,Mus musculus ,4930564D02Rik ,103,2
39410,tr,Q8BFS8,Mus musculus ,Zfp418 ,652,2
39411,tr,Q80XK2,Mus musculus ,Brpf1 ,1246,1
39412,tr,D6RG99,Mus musculus ,Gm45799 ,68,1
39413,tr,Q05A75,Mus musculus ,H2-T3 ,384,1
39414,tr,Q8C178,Mus musculus ,Acox3 ,697,1
39415,tr,Q3U9K4,Mus musculus ,Galnt7 ,546,2
39416,tr,B2ZP50,Mus musculus ,Colec10 ,40,4
39417,tr,Q547J8,Mus musculus ,Pcsk2 ,637,1
39418,tr,A0A087WQC7,Mus musculus ,Gm21258 ,222,3
39419,tr,Q8VF17,Mus musculus ,Olfr434 ,321,2
39420,tr,Q7TS43,Mus musculus ,Olfr193 ,309,2
39421,tr,Q2M4I6,Mus musculus ,Scand1 ,142,1
39422,tr,Q7TRD1,Mus musculus ,Olfr901 ,311,4
39423,tr,Q9DCT4,Mus musculus ,Bud23 ,259,1
39424,tr,Q6IE31,Mus musculus ,Gm10267 ,85,2
39425,tr,Q3V2I1,Mus musculus ,Aqp12 ,289,2
39426,tr,Q5FWB7,Mus musculus ,Aldoa ,364,1
39427,tr,Q3KPA7,Mus musculus ,Olfr31 ,317,2
39428,tr,Q3V157,Mus musculus ,Stat4 ,748,1
39429,tr,Q3TPU5,Mus musculus ,Emc8 ,207,1
39430,tr,Q8VH01,Mus musculus ,Olfr616 ,317,2
39431,tr,B1AYN9,Mus musculus ,Tex28 ,409,3
39432,tr,Q9DAF6,Mus musculus ,Tcte2 ,101,2
39433,tr,Q80YX8,Mus musculus ,Mup21 ,181,2
39434,tr,Q3UFK7,Mus musculus ,Fam210b ,190,2
39435,tr,Q9QZ18,Mus musculus ,Olfr71 ,312,2
39436,tr,Q3U5Y4,Mus musculus ,Anapc5 ,719,2
39437,tr,B9EKG2,Mus musculus ,Mroh5 ,427,2
39438,tr,Q6GR78,Mus musculus ,App ,695,2
39439,tr,Q8VEX3,Mus musculus ,Olfr727 ,324,3
39440,tr,Q80Y32,Mus musculus ,Hmgxb4 ,594,1
39441,tr,Q8VF57,Mus musculus ,Olfr464 ,313,2
39442,tr,B1AX85,Mus musculus ,6030498E09Rik ,169,4
39443,tr,Q8VCH4,Mus musculus ,Flt3l ,169,2
39444,tr,Q8VF38,Mus musculus ,Olfr1279 ,313,2
39445,tr,A0A141CM29,Mus musculus ,ND2 ,345,3
39446,tr,Q3TTH6,Mus musculus ,Crem ,173,1
39447,tr,B7ZWH4,Mus musculus ,Pilrb1 ,225,1
39448,tr,Q3T9W0,Mus musculus ,Dnase1l3 ,310,2
39449,tr,B2RPX9,Mus musculus ,Zfp770 ,705,2
39450,tr,Q3TD89,Mus musculus ,Pcnx ,1034,2
39451,tr,Q8BGA4,Mus musculus ,Adcyap1r1 ,459,2
39452,tr,Q8BIT5,Mus musculus ,Zdhhc17 ,124,2
39453,tr,M4H2V4,Mus musculus ,Mx1 ,65,4
39454,tr,Q3T9A2,Mus musculus ,Slamf7 ,333,2
39455,tr,A2VCS1,Mus musculus ,Mrpl48 ,113,2
39456,tr,K7U676,Mus musculus ,No Name,113,2
39457,tr,Q3THL4,Mus musculus ,Tspan3 ,253,2
39458,tr,Q3TLY5,Mus musculus ,Gla ,421,2
39459,tr,B2RX05,Mus musculus ,Slit2 ,1542,2
39460,tr,Q3TZ26,Mus musculus ,4930594M22Rik ,105,2
39461,tr,C0LMV2,Mus musculus ,9330188P03Rik ,13,2
39462,tr,Q3TMS3,Mus musculus ,Xylb ,318,2
39463,tr,Q8C676,Mus musculus ,Ogt ,181,2
39464,tr,Q8BHA4,Mus musculus ,Il2 ,63,2
39465,tr,Q8BGF4,Mus musculus ,Tnfsg5 ,40,2
39466,tr,Q3TDX7,Mus musculus ,Ecm1 ,559,2
39467,tr,Q3UA28,Mus musculus ,Stt3a ,705,2
39468,tr,D5MR13,Mus musculus ,Spire2 ,20,4
39469,tr,Q99M55,Mus musculus ,Atp6v0a1 ,239,2
39470,tr,Q8C1X9,Mus musculus ,Anxa3 ,323,2
39471,tr,Q543X1,Mus musculus ,Rgr ,291,2
39472,tr,Q3U670,Mus musculus ,Vav1 ,845,2
39473,tr,B2RVN8,Mus musculus ,Fam163b ,167,1
39474,tr,A2AMS7,Mus musculus ,Ccl27a ,164,4
39475,tr,Q3UTC4,Mus musculus ,Spopfm2 ,357,2
39476,tr,A2RS90,Mus musculus ,Nanog ,305,2
39477,tr,W0SMJ3,Mus musculus ,cytb ,380,3
39478,tr,A4QPD3,Mus musculus ,Rel ,588,1
39479,tr,Q3TEG0,Mus musculus ,Btbd8 ,443,1
39480,tr,A0A1L1SSB7,Mus musculus ,Trmt11 ,82,1
39481,tr,B6CI26,Mus musculus ,Slc25a21 ,305,1
39482,tr,A0A338P700,Mus musculus ,2510009E07Rik ,63,3
39483,tr,Q3V290,Mus musculus ,Gm10775 ,127,2
39484,tr,Q540M5,Mus musculus ,Ifngr1 ,477,2
39485,tr,A0A0R4J1V5,Mus musculus ,Tec ,100,1
39486,tr,Q3ULE3,Mus musculus ,Ing1 ,185,2
39487,tr,D3Z5N1,Mus musculus ,Slc30a2 ,291,3
39488,tr,Q05AH3,Mus musculus ,Tlr5 ,859,2
39489,tr,Q810Q2,Mus musculus ,1700016H13Rik ,37,2
39490,tr,Q8CFF2,Mus musculus ,Srsf11 ,310,2
39491,tr,D3YY48,Mus musculus ,Gusb ,144,1
39492,tr,Q3UPZ5,Mus musculus ,Ifi213 ,135,2
39493,tr,Q14AR0,Mus musculus ,Slirp ,112,2
39494,tr,A0A1B0GRU8,Mus musculus ,Prpf40a ,926,1
39495,tr,Q7TQX4,Mus musculus ,Olfr1302 ,312,3
39496,tr,Q3TVF4,Mus musculus ,Rabggtb ,331,1
39497,tr,Q60GT3,Mus musculus ,Galnt12 ,576,2
39498,tr,J3QPX2,Mus musculus ,Ssty1 ,232,3
39499,tr,E9PYY2,Mus musculus ,Olfr68 ,315,3
39500,tr,Q3TLW9,Mus musculus ,Tspan17 ,285,1
39501,tr,Q8R1G5,Mus musculus ,Mthfsl ,146,1
39502,tr,Q3TDP6,Mus musculus ,Trpc4ap ,797,2
39503,tr,Q3UQE8,Mus musculus ,Uty ,1149,1
39504,tr,Q7TS30,Mus musculus ,Olfr222 ,318,2
39505,tr,Q4VJC0,Mus musculus ,Igf1 ,153,2
39506,tr,B7ZP47,Mus musculus ,Wapl ,1194,1
39507,tr,A0A2I3BRX6,Mus musculus ,Vmn1r45 ,198,3
39508,tr,Q6PGB9,Mus musculus ,Akap6 ,1224,1
39509,tr,Q3U878,Mus musculus ,Dazap1 ,405,2
39510,tr,B1APT1,Mus musculus ,Mpped2 ,283,1
39511,tr,A0A0A0MQ90,Mus musculus ,S100a13 ,160,1
39512,tr,O88222,Mus musculus ,Gm6020 ,22,2
39513,tr,Q91YU7,Mus musculus ,Tgfb3 ,412,1
39514,tr,Q8VGM4,Mus musculus ,Olfr1247 ,314,2
39515,tr,Q6PGC9,Mus musculus ,Zfp341 ,846,2
39516,tr,Q810Z0,Mus musculus ,Pramel4 ,503,2
39517,tr,Q5SWF8,Mus musculus ,Tubd1 ,455,2
39518,tr,Q7TRS3,Mus musculus ,Olfr575 ,311,3
39519,tr,W0SLU4,Mus musculus ,cytb ,380,3
39520,tr,Q80ST6,Mus musculus ,Nr1h5 ,505,2
39521,tr,Q80XB1,Mus musculus ,L3mbtl2 ,713,1
39522,tr,Q6XAR7,Mus musculus ,Ssxb10 ,170,2
39523,tr,Q61118,Mus musculus ,Glrp1 ,171,2
39524,tr,Q8BYN7,Mus musculus ,Ccdc13 ,254,1
39525,tr,E9Q6M3,Mus musculus ,Zfp995 ,437,4
39526,tr,Q05DT2,Mus musculus ,Hmg20b ,215,1
39527,tr,A6H692,Mus musculus ,4930562C15Rik ,306,2
39528,tr,S4R2L0,Mus musculus ,Scgb2b12 ,112,3
39529,tr,J3QM75,Mus musculus ,Scgb2b19 ,112,3
39530,tr,Q7TR29,Mus musculus ,Olfr1161 ,321,2
39531,tr,B7FAU2,Mus musculus ,Taz ,134,1
39532,tr,Q5SUH7,Mus musculus ,Clint1 ,623,1
39533,tr,A0A2I3BRZ5,Mus musculus ,Vmn1r218 ,218,3
39534,tr,E9Q5G9,Mus musculus ,Olfr1354 ,310,3
39535,tr,Q3UI14,Mus musculus ,Kdm3b ,481,1
39536,tr,Q7TT21,Mus musculus ,Tsc2 ,1742,1
39537,tr,Q548L0,Mus musculus ,Zfp148 ,794,1
39538,tr,Q8VFU1,Mus musculus ,Olfr822 ,312,3
39539,tr,Q149M3,Mus musculus ,Olfr1019 ,310,2
39540,tr,B2RWC4,Mus musculus ,Lrrc73 ,316,1
39541,tr,Q8C8S0,Mus musculus ,Zbtb26 ,451,1
39542,tr,Q3UPX0,Mus musculus ,Crym ,313,1
39543,tr,Q8BLD4,Mus musculus ,Tardbp ,298,1
39544,tr,Q8K4I0,Mus musculus ,Vmn1r66 ,310,2
39545,tr,A0A0R4J293,Mus musculus ,Tgm1 ,815,1
39546,tr,Q7TRB9,Mus musculus ,Olfr923 ,317,2
39547,tr,Q5M9L0,Mus musculus ,Eif3h ,352,1
39548,tr,Q3TI05,Mus musculus ,Cct6a ,531,2
39549,tr,Q99J29,Mus musculus ,Scpep1 ,452,2
39550,tr,Q3UT17,Mus musculus ,5730507C01Rik ,392,1
39551,tr,Q543J8,Mus musculus ,Btc ,177,2
39552,tr,Q9MD68,Mus musculus ,mt-Co1 ,514,1
39553,tr,A0A140T8J6,Mus musculus ,Olfr418 ,310,4
39554,tr,Q05AC0,Mus musculus ,Bco1 ,566,2
39555,tr,Q7TS19,Mus musculus ,Olfr270 ,314,3
39556,tr,Q8C632,Mus musculus ,Dnajc5g ,165,2
39557,tr,Q4VAF7,Mus musculus ,Surf2 ,257,1
39558,tr,Q8BSE7,Mus musculus ,Clasp2 ,400,1
39559,tr,Q7TPR1,Mus musculus ,Ocrl ,182,1
39560,tr,Q3UCF2,Mus musculus ,Cdc5l ,802,1
39561,tr,A0A1Z4VJI9,Mus musculus ,Gm39653 ,181,2
39562,tr,Q3U0G5,Mus musculus ,Maff ,156,2
39563,tr,Q3SXK0,Mus musculus ,Upk2 ,184,2
39564,tr,K0J1C6,Mus musculus ,Extl2 ,329,2
39565,tr,Q9DAE2,Mus musculus ,Rbmxl2 ,385,1
39566,tr,Q9D6Z7,Mus musculus ,Ccdc82 ,322,2
39567,tr,Q3TFI6,Mus musculus ,Gimap1 ,300,1
39568,tr,Q8VET2,Mus musculus ,Olfr1394 ,312,2
39569,tr,A2RTG9,Mus musculus ,Foxi2 ,329,2
39570,tr,Q8VH10,Mus musculus ,Olfr979 ,311,2
39571,tr,D3Z289,Mus musculus ,Rgs8 ,178,1
39572,tr,Q3UKP1,Mus musculus ,Sirt6 ,294,1
39573,tr,Q8C7N0,Mus musculus ,Gabrg2 ,384,1
39574,tr,B9EJU1,Mus musculus ,Gm1141 ,475,1
39575,tr,Q790Y8,Mus musculus ,G6pdx ,515,1
39576,tr,Q80SX0,Mus musculus ,Stard4 ,224,1
39577,tr,Q8R3P8,Mus musculus ,Rnf113a1 ,341,1
39578,tr,Q8VFA3,Mus musculus ,Olfr1388 ,311,2
39579,tr,Q80YP5,Mus musculus ,Itga5 ,1053,2
39580,tr,B9EHT6,Mus musculus ,Fn1 ,2271,1
39581,tr,Q3TJY1,Mus musculus ,Mcrs1 ,449,1
39582,tr,Q8C635,Mus musculus ,Gykl1 ,549,1
39583,tr,Q05AC5,Mus musculus ,A26c3 ,485,2
39584,tr,Q8VD35,Mus musculus ,Otx2 ,289,1
39585,tr,Q3U1J9,Mus musculus ,Emilin2 ,1074,1
39586,tr,Q5M9M4,Mus musculus ,Rps15a ,130,1
39587,tr,Q8CBM2,Mus musculus ,Asph ,658,1
39588,tr,Q9D3T1,Mus musculus ,4933436I01Rik ,429,2
39589,tr,Q6PD35,Mus musculus ,Gtf2ird1 ,1045,1
39590,tr,Q059K7,Mus musculus ,Xk ,446,2
39591,tr,A0PK55,Mus musculus ,Olfr239 ,315,2
39592,tr,Q3TWS4,Mus musculus ,Snap91 ,582,1
39593,tr,Q8C8Y2,Mus musculus ,Wdr17 ,1290,1
39594,tr,Q8VFA6,Mus musculus ,Olfr1392 ,311,2
39595,tr,G3UW52,Mus musculus ,Cldn34a ,211,3
39596,tr,Q3TXH3,Mus musculus ,Lox ,411,2
39597,tr,Q8BQB5,Mus musculus ,6430548M08Rik ,297,1
39598,tr,Q7TQG7,Mus musculus ,Adam11 ,778,1
39599,tr,Q6IMB2,Mus musculus ,Arl9 ,133,2
39600,tr,A2ACL9,Mus musculus ,Nptx1 ,432,1
39601,tr,A0A2R8VHQ2,Mus musculus ,Smagp ,46,4
39602,tr,Q3UTR7,Mus musculus ,Agt ,482,1
39603,tr,Q9CQG8,Mus musculus ,Lrrk2 ,561,2
39604,tr,B7ZNG8,Mus musculus ,Iqch ,1030,1
39605,tr,Q9DB19,Mus musculus ,Cpne8 ,104,1
39606,tr,A0A0R4J284,Mus musculus ,Dynlt2a2 ,191,1
39607,tr,Q8VFK4,Mus musculus ,Olfr1043 ,314,3
39608,tr,Q91Y00,Mus musculus ,Pcdhb2 ,799,2
39609,tr,Q5M8M8,Mus musculus ,Rpl29 ,160,1
39610,tr,K7N778,Mus musculus ,Vmn1r20 ,303,3
39611,tr,D6RDD5,Mus musculus ,Acad8 ,49,4
39612,tr,Q3U7G2,Mus musculus ,Adam8 ,825,1
39613,tr,Q4FJV4,Mus musculus ,Anxa1 ,346,1
39614,tr,Q7TRI8,Mus musculus ,Olfr132 ,313,3
39615,tr,Q9CZ86,Mus musculus ,Zfp248 ,475,2
39616,tr,A0A0G2JGL4,Mus musculus ,Abcb1b ,106,1
39617,tr,Q542V3,Mus musculus ,Srsf4 ,491,1
39618,tr,Q8VFF2,Mus musculus ,Olfr850 ,315,3
39619,tr,Q549A5,Mus musculus ,Clu ,448,1
39620,tr,Q8VF41,Mus musculus ,Olfr1277 ,303,2
39621,tr,B2RTM4,Mus musculus ,Uchl4 ,233,2
39622,tr,Q8C6E1,Mus musculus ,Apol7c ,369,2
39623,tr,J3QNW9,Mus musculus ,Kif7 ,1348,1
39624,tr,Q8VGL1,Mus musculus ,Olfr522 ,312,2
39625,tr,Q8BJL9,Mus musculus ,Ugt2b35 ,529,1
39626,tr,Q9D9Y7,Mus musculus ,Ms4a19 ,111,2
39627,tr,Q3T9T6,Mus musculus ,Rnasel ,227,1
39628,tr,Q0VGY9,Mus musculus ,Ank1 ,1887,1
39629,tr,Q3TTV6,Mus musculus ,Tfip11 ,838,1
39630,tr,Q3TK92,Mus musculus ,Arih2 ,492,1
39631,tr,Q545J3,Mus musculus ,Hgfac ,653,2
39632,tr,Q5ND36,Mus musculus ,Serpinf2 ,491,1
39633,tr,Q3THL5,Mus musculus ,Pelo ,385,2
39634,tr,Q3USZ3,Mus musculus ,Bmp15 ,392,2
39635,tr,Q3UP34,Mus musculus ,No Name,112,2
39636,tr,Q9D5D4,Mus musculus ,Poteg ,347,2
39637,tr,Q8C321,Mus musculus ,Gm9933 ,122,2
39638,tr,B2RXU5,Mus musculus ,Zfp365 ,408,2
39639,tr,A0A0A6YXT4,Mus musculus ,Cep170 ,158,1
39640,tr,G8JL47,Mus musculus ,Mms22l ,1198,1
39641,tr,A0A0R4J136,Mus musculus ,Srd5a1 ,255,3
39642,tr,A0A338P6V1,Mus musculus ,Alg3 ,128,1
39643,tr,F6YNY8,Mus musculus ,Uggt2 ,466,1
39644,tr,G5E8X4,Mus musculus ,Naa20 ,61,4
39645,tr,A0A6I8MWW6,Mus musculus ,Zdbf2 ,2498,1
39646,tr,J9SUA7,Mus musculus ,Trpm3 ,1744,2
39647,tr,Q3V203,Mus musculus ,Tchh ,1135,2
39648,tr,A6H657,Mus musculus ,Rhox3f ,171,2
39649,tr,Q3U227,Mus musculus ,Zfp395 ,508,2
39650,tr,Q569U7,Mus musculus ,Repin1 ,328,2
39651,tr,D3Z5M7,Mus musculus ,Pxdn ,307,1
39652,tr,A0A6M8TZJ8,Mus musculus ,ATP6 ,226,3
39653,tr,A0A1L1SRC1,Mus musculus ,Acy1 ,343,1
39654,tr,A0A1L1SU93,Mus musculus ,Hmbs ,39,4
39655,tr,F7BGR7,Mus musculus ,Gm21992 ,477,4
39656,tr,H3BJ78,Mus musculus ,Syngr2 ,147,3
39657,tr,A0A0J9YUA8,Mus musculus ,Med13l ,2216,1
39658,tr,A0A1L1SSV2,Mus musculus ,Robo4 ,308,4
39659,tr,A0A494B8Y3,Mus musculus ,Ppp1r32 ,253,1
39660,tr,A0A1L1SUY8,Mus musculus ,Vps13c ,771,1
39661,tr,A0A3Q4EC56,Mus musculus ,Ccdc178 ,45,4
39662,tr,E2QRQ1,Mus musculus ,Nckap5 ,202,1
39663,tr,Q5U5L4,Mus musculus ,Prdm15 ,351,2
39664,tr,A0A0G2JFD8,Mus musculus ,Nexn ,536,1
39665,tr,A0A3B2WAS6,Mus musculus ,Ndc80 ,629,1
39666,tr,A0A0J9YU30,Mus musculus ,Rgs12 ,185,1
39667,tr,A0A571BEU1,Mus musculus ,Tpm4 ,158,1
39668,tr,Q3TUI9,Mus musculus ,Psma5 ,241,2
39669,tr,F6UKF4,Mus musculus ,Tead4 ,54,1
39670,tr,A0A0U1RQ74,Mus musculus ,Map3k10 ,289,1
39671,tr,D3YUZ0,Mus musculus ,Ccdc83 ,408,4
39672,tr,F8WIB1,Mus musculus ,Arl1 ,138,1
39673,tr,D3Z030,Mus musculus ,Carmil1 ,1332,1
39674,tr,D3YVN4,Mus musculus ,Ccdc63 ,22,4
39675,tr,A0A0U1RNS6,Mus musculus ,Hddc3 ,143,1
39676,tr,A2AFK7,Mus musculus ,Eif4a3 ,299,1
39677,tr,D6RIR0,Mus musculus ,Tmem41b ,94,1
39678,tr,Q5F270,Mus musculus ,Plek ,46,1
39679,tr,J3QPS3,Mus musculus ,Musk ,878,3
39680,tr,A0A494B9D9,Mus musculus ,Itprip ,7,4
39681,tr,A0A3Q4EBR8,Mus musculus ,Bin1 ,120,1
39682,tr,A0A0A6YWH9,Mus musculus ,Zfp639 ,69,1
39683,tr,Q8C020,Mus musculus ,Zfp407 ,771,2
39684,tr,H3BJM7,Mus musculus ,Asap1 ,98,1
39685,tr,F6TRI8,Mus musculus ,Fez1 ,47,3
39686,tr,A0A1L1SR31,Mus musculus ,Mrln ,28,4
39687,tr,A0A6M5ULA1,Mus musculus ,Brca1 ,776,4
39688,tr,A0A140T8U4,Mus musculus ,Rpl36-ps4 ,117,3
39689,tr,B2RY47,Mus musculus ,Rtkn2 ,604,2
39690,tr,A2A7H3,Mus musculus ,Fbxo6 ,64,1
39691,tr,Q543C4,Mus musculus ,Lenep ,61,2
39692,tr,E9QNG6,Mus musculus ,Snx13 ,958,1
39693,tr,D3Z5D6,Mus musculus ,9830107B12Rik ,160,4
39694,tr,F6XET4,Mus musculus ,Gm17428 ,31,4
39695,tr,G3UXP6,Mus musculus ,Mtx1 ,68,4
39696,tr,H3BK41,Mus musculus ,Nrxn1 ,213,1
39697,tr,Q8C4A9,Mus musculus ,1700008J07Rik ,185,2
39698,tr,A3KG82,Mus musculus ,Mpdz ,138,1
39699,tr,F7D3P8,Mus musculus ,Atp5o ,176,1
39700,tr,F6X2N3,Mus musculus ,Zc3h7a ,174,1
39701,tr,A2A5F5,Mus musculus ,Rab5c ,83,1
39702,tr,Q3V0M9,Mus musculus ,Cdsn ,335,2
39703,tr,A0A286YCI3,Mus musculus ,Cts7 ,87,4
39704,tr,Q8C815,Mus musculus ,No Name,640,2
39705,tr,Q80TU6,Mus musculus ,Acin1 ,1266,2
39706,tr,A0A0N4SW55,Mus musculus ,Wdr49 ,448,4
39707,tr,Q8VIQ4,Mus musculus ,Podxl ,465,3
39708,tr,A0A0U1RP13,Mus musculus ,Cdipt ,185,1
39709,tr,Q3MI18,Mus musculus ,H2-M10.1 ,286,2
39710,tr,E9PWT1,Mus musculus ,Trrap ,3858,1
39711,tr,D3Z3D6,Mus musculus ,Polr1c ,260,1
39712,tr,A0A0R4J056,Mus musculus ,Bhlhe22 ,355,1
39713,tr,A0A0J9YUX8,Mus musculus ,Gtf2ird1 ,99,4
39714,tr,E0CY11,Mus musculus ,Nrxn1 ,1495,1
39715,tr,A8ASF5,Mus musculus ,Cpt1a ,773,2
39716,tr,A0A140LJD2,Mus musculus ,Tanc2 ,152,1
39717,tr,Q5HZJ2,Mus musculus ,Atxn7l2 ,697,2
39718,tr,Q3UGI8,Mus musculus ,Tsc2 ,1678,2
39719,tr,D6RJI9,Mus musculus ,Mmp12 ,64,4
39720,tr,Q80U10,Mus musculus ,Pcnt ,1911,2
